id,name,website,country,industry,assets,revenue
http://www.forbes.com/companies/netease/,Netease,http://www.forbes.com/companies/netease/,China,IT Consulting & Other Services,4100000000,1500000000
http://www.forbes.com/companies/alfa-laval/,Alfa Laval,http://www.forbes.com/companies/alfa-laval/,Sweden,Industrial Machinery & Supplies & Components,5400000000,4600000000
http://www.forbes.com/companies/sdic-power-holdings/,SDIC Power Holdings,http://www.forbes.com/companies/sdic-power-holdings/,China,Integrated Oil & Gas,25600000000,4200000000
http://www.forbes.com/companies/shenzhen-overseas/,Shenzhen Overseas,http://www.forbes.com/companies/shenzhen-overseas/,China,Hotels Resorts & Cruise Lines,14500000000,3700000000
http://www.forbes.com/companies/kerry-group/,Kerry Group,http://www.forbes.com/companies/kerry-group/,Ireland,Packaged Foods & Meats,7200000000,7700000000
http://www.forbes.com/companies/kingdom-holding/,Kingdom Holding,http://www.forbes.com/companies/kingdom-holding/,Saudi Arabia,Investment Banking & Brokerage,12300000000,700000000
http://www.forbes.com/companies/soho-china/,SOHO China,http://www.forbes.com/companies/soho-china/,China,Diversified Real Estate Activities,12900000000,2400000000
http://www.forbes.com/companies/hua-nan-financial/,Hua Nan Financial,http://www.forbes.com/companies/hua-nan-financial/,"Taiwan, Province of China[a]",Consumer Finance,71100000000,1500000000
http://www.forbes.com/companies/fastenal/,Fastenal,http://www.forbes.com/companies/fastenal/,United States of America,Home Improvement Retail,2100000000,3300000000
http://www.forbes.com/companies/sinopac-financial/,SinoPac Financial,http://www.forbes.com/companies/sinopac-financial/,"Taiwan, Province of China[a]",Consumer Finance,48300000000,1400000000
http://www.forbes.com/companies/china-longyuan-power/,China Longyuan Power,http://www.forbes.com/companies/china-longyuan-power/,China,Multi-Utilities,18300000000,3100000000
http://www.forbes.com/companies/bmf-bovespa/,BM&F Bovespa,http://www.forbes.com/companies/bmf-bovespa/,Brazil,Investment Banking & Brokerage,11000000000,1000000000
http://www.forbes.com/companies/china-merchants-holdings/,China Merchants Holdings,http://www.forbes.com/companies/china-merchants-holdings/,Hong Kong,,11100000000,1300000000
http://www.forbes.com/companies/chongqing-changan-aut/,Chongqing Changan Auto,http://www.forbes.com/companies/chongqing-changan-aut/,China,Automobile Manufacturers,8200000000,5800000000
http://www.forbes.com/companies/fcc/,FCC,http://www.forbes.com/companies/fcc/,Spain,Construction & Engineering,21500000000,8900000000
http://www.forbes.com/companies/olympus/,Olympus,http://www.forbes.com/companies/olympus/,Japan,Consumer Electronics,9800000000,7100000000
http://www.forbes.com/companies/yanzhou-coal-mining/,Yanzhou Coal Mining,http://www.forbes.com/companies/yanzhou-coal-mining/,China,Diversified Metals & Mining,19600000000,9400000000
http://www.forbes.com/companies/china-life-insurance-taiwan/,China Life Insurance (Taiwan),http://www.forbes.com/companies/china-life-insurance-taiwan/,"Taiwan, Province of China[a]",Life & Health Insurance,30800000000,6800000000
http://www.forbes.com/companies/nxp-semiconductors/,NXP Semiconductors,http://www.forbes.com/companies/nxp-semiconductors/,Netherlands,Semiconductors,6400000000,4800000000
http://www.forbes.com/companies/sunac-china-holdings/,Sunac China Holdings,http://www.forbes.com/companies/sunac-china-holdings/,China,,16100000000,5000000000
http://www.forbes.com/companies/interpublic-group/,Interpublic Group,http://www.forbes.com/companies/interpublic-group/,United States of America,Advertising,12900000000,7100000000
http://www.forbes.com/companies/electric-power-development/,Electric Power Development,http://www.forbes.com/companies/electric-power-development/,Japan,Electric Utilities,22200000000,7000000000
http://www.forbes.com/companies/quanta-services/,Quanta Services,http://www.forbes.com/companies/quanta-services/,United States of America,Construction & Engineering,5900000000,6500000000
http://www.forbes.com/companies/hengan-international-group/,Hengan International Group,http://www.forbes.com/companies/hengan-international-group/,China,Household Products,5200000000,2700000000
http://www.forbes.com/companies/zenith-bank/,Zenith Bank,http://www.forbes.com/companies/zenith-bank/,Nigeria,Regional Banks,19700000000,2100000000
http://www.forbes.com/companies/petronas-dagangan/,Petronas Dagangan,http://www.forbes.com/companies/petronas-dagangan/,Malaysia,Integrated Oil & Gas,3100000000,10300000000
http://www.forbes.com/companies/bendigo-adelaide-bank/,Bendigo & Adelaide Bank,http://www.forbes.com/companies/bendigo-adelaide-bank/,Australia,Regional Banks,54000000000,3100000000
http://www.forbes.com/companies/nurnberger/,Nürnberger,http://www.forbes.com/companies/nurnberger/,,Multi-line Insurance,36300000000,6200000000
http://www.forbes.com/companies/whitbread/,Whitbread,http://www.forbes.com/companies/whitbread/,United Kingdom of Great Britain and Northern Ireland,Hotels Resorts & Cruise Lines,5000000000,3400000000
http://www.forbes.com/companies/turkish-airlines/,Turkish Airlines,http://www.forbes.com/companies/turkish-airlines/,Turkey,Passenger Airlines,11800000000,9900000000
http://www.forbes.com/companies/hexagon/,Hexagon,http://www.forbes.com/companies/hexagon/,Sweden,Industrial Machinery & Supplies & Components,7500000000,3200000000
http://www.forbes.com/companies/yamada-denki/,Yamada Denki,http://www.forbes.com/companies/yamada-denki/,Japan,Computer & Electronics Retail,11800000000,18700000000
http://www.forbes.com/companies/old-republic-international/,Old Republic International,http://www.forbes.com/companies/old-republic-international/,United States of America,Property & Casualty Insurance,16500000000,5400000000
http://www.forbes.com/companies/visteon/,Visteon,http://www.forbes.com/companies/visteon/,United States of America,Automotive Parts & Equipment,6000000000,7400000000
http://www.forbes.com/companies/grifols/,Grifols,http://www.forbes.com/companies/grifols/,Spain,Biotechnology,8000000000,3600000000
http://www.forbes.com/companies/x5-retail-group/,X5 Retail Group,http://www.forbes.com/companies/x5-retail-group/,Russian Federation,Food Retail,8600000000,16800000000
http://www.forbes.com/companies/compal-electronics/,Compal Electronics,http://www.forbes.com/companies/compal-electronics/,"Taiwan, Province of China[a]",Technology Hardware Storage & Peripherals,10700000000,23100000000
http://www.forbes.com/companies/angang-steel/,Angang Steel,http://www.forbes.com/companies/angang-steel/,China,Steel,15300000000,12200000000
http://www.forbes.com/companies/cbre-group/,CBRE Group,http://www.forbes.com/companies/cbre-group/,United States of America,Diversified Real Estate Activities,7000000000,7200000000
http://www.forbes.com/companies/sika/,Sika,http://www.forbes.com/companies/sika/,Switzerland,Construction Materials,5300000000,5500000000
http://www.forbes.com/companies/manila-electric/,Manila Electric,http://www.forbes.com/companies/manila-electric/,Philippines,Electric Utilities,5400000000,7000000000
http://www.forbes.com/companies/shanxi-taigang-stainless/,Shanxi Taigang Stainless,http://www.forbes.com/companies/shanxi-taigang-stainless/,China,Steel,12000000000,17600000000
http://www.forbes.com/companies/bajaj-auto/,Bajaj Auto,http://www.forbes.com/companies/bajaj-auto/,India,Leisure Products,2400000000,3600000000
http://www.forbes.com/companies/scripps-networks-interactive/,Scripps Networks Interactive,http://www.forbes.com/companies/scripps-networks-interactive/,United States of America,Broadcasting,4400000000,2500000000
http://www.forbes.com/companies/cimarex-energy/,Cimarex Energy,http://www.forbes.com/companies/cimarex-energy/,United States of America,Integrated Oil & Gas,7300000000,2000000000
http://www.forbes.com/companies/union-national-bank/,Union National Bank,http://www.forbes.com/companies/union-national-bank/,United Arab Emirates,Regional Banks,23800000000,1200000000
http://www.forbes.com/companies/terumo/,Terumo,http://www.forbes.com/companies/terumo/,Japan,Health Care Equipment,8200000000,4600000000
http://www.forbes.com/companies/geberit/,Geberit,http://www.forbes.com/companies/geberit/,Switzerland,Construction Materials,2500000000,2200000000
http://www.forbes.com/companies/taiwan-mobile/,Taiwan Mobile,http://www.forbes.com/companies/taiwan-mobile/,"Taiwan, Province of China[a]",Integrated Telecommunication Services,4600000000,3700000000
http://www.forbes.com/companies/american-water-works/,American Water Works,http://www.forbes.com/companies/american-water-works/,United States of America,Multi-Utilities,15100000000,2900000000
http://www.forbes.com/companies/isetan-mitsukoshi-holdings/,Isetan Mitsukoshi Holdings,http://www.forbes.com/companies/isetan-mitsukoshi-holdings/,Japan,Broadline Retail,12200000000,13100000000
http://www.forbes.com/companies/wolters-kluwer/,Wolters Kluwer,http://www.forbes.com/companies/wolters-kluwer/,Netherlands,Commercial Printing,9500000000,4700000000
http://www.forbes.com/companies/tenet-healthcare/,Tenet Healthcare,http://www.forbes.com/companies/tenet-healthcare/,United States of America,Health Care Services,16100000000,11100000000
http://www.forbes.com/companies/china-hongqiao-group/,China Hongqiao Group,http://www.forbes.com/companies/china-hongqiao-group/,China,Diversified Metals & Mining,10800000000,4800000000
http://www.forbes.com/companies/e-l-financial/,E-L Financial,http://www.forbes.com/companies/e-l-financial/,Canada,Multi-line Insurance,15000000000,2100000000
http://www.forbes.com/companies/sigma-aldrich/,Sigma-Aldrich,http://www.forbes.com/companies/sigma-aldrich/,United States of America,Specialty Chemicals,3800000000,2700000000
http://www.forbes.com/companies/petsmart/,Petsmart,http://www.forbes.com/companies/petsmart/,United States of America,Other Specialty Retail,2500000000,6900000000
http://www.forbes.com/companies/arca-continental/,Arca Continental,http://www.forbes.com/companies/arca-continental/,Mexico,Beverages,5100000000,4700000000
http://www.forbes.com/companies/newell-rubbermaid/,Newell Rubbermaid,http://www.forbes.com/companies/newell-rubbermaid/,United States of America,Household Products,6100000000,5700000000
http://www.forbes.com/companies/golden-agri-resources/,Golden Agri-Resources,http://www.forbes.com/companies/golden-agri-resources/,Singapore,Packaged Foods & Meats,14100000000,6600000000
http://www.forbes.com/companies/bank-of-chongqing/,Bank of Chongqing,http://www.forbes.com/companies/bank-of-chongqing/,China,Regional Banks,34200000000,1800000000
http://www.forbes.com/companies/hachijuni-bank/,Hachijuni Bank,http://www.forbes.com/companies/hachijuni-bank/,Japan,Regional Banks,71500000000,1700000000
http://www.forbes.com/companies/jyske-bank/,Jyske Bank,http://www.forbes.com/companies/jyske-bank/,Denmark,Regional Banks,48400000000,1800000000
http://www.forbes.com/companies/fbn-holdings/,FBN Holdings,http://www.forbes.com/companies/fbn-holdings/,Nigeria,Regional Banks,22600000000,2300000000
http://www.forbes.com/companies/nippon-paper-industries/,Nippon Paper Industries,http://www.forbes.com/companies/nippon-paper-industries/,Japan,,14300000000,12400000000
http://www.forbes.com/companies/taiwan-cooperative-financial/,Taiwan Cooperative Financial,http://www.forbes.com/companies/taiwan-cooperative-financial/,"Taiwan, Province of China[a]",Consumer Finance,101900000000,2000000000
http://www.forbes.com/companies/salesforce/,Salesforce.com,http://www.forbes.com/companies/salesforce/,United States of America,Application Software,9200000000,4100000000
http://www.forbes.com/companies/public-power/,Public Power,http://www.forbes.com/companies/public-power/,Greece,Electric Utilities,21800000000,7900000000
http://www.forbes.com/companies/ktg/,KT&G,http://www.forbes.com/companies/ktg/,Korea (Republic of),Tobacco,6700000000,3500000000
http://www.forbes.com/companies/willis-group-holdings/,Willis Group Holdings,http://www.forbes.com/companies/willis-group-holdings/,United Kingdom of Great Britain and Northern Ireland,Insurance Brokers,14800000000,3700000000
http://www.forbes.com/companies/israel-corp/,Israel Corp,http://www.forbes.com/companies/israel-corp/,Israel,Investment Banking & Brokerage,15700000000,11000000000
http://www.forbes.com/companies/actelion/,Actelion,http://www.forbes.com/companies/actelion/,Switzerland,Pharmaceuticals,3400000000,1900000000
http://www.forbes.com/companies/capital-shopping/,Intu Properties plc,http://www.forbes.com/companies/capital-shopping/,United Kingdom of Great Britain and Northern Ireland,Diversified Real Estate Activities,13600000000,800000000
http://www.forbes.com/companies/cosan/,Cosan,http://www.forbes.com/companies/cosan/,Brazil,Packaged Foods & Meats,12600000000,14200000000
http://www.forbes.com/companies/foot-locker/,Foot Locker,http://www.forbes.com/companies/foot-locker/,United States of America,Apparel Retail,3500000000,6500000000
http://www.forbes.com/companies/westlake-chemical/,Westlake Chemical,http://www.forbes.com/companies/westlake-chemical/,United States of America,Diversified Chemicals,4100000000,3800000000
http://www.forbes.com/companies/alpiq-holding/,Alpiq Holding,http://www.forbes.com/companies/alpiq-holding/,Switzerland,Electric Utilities,16300000000,10100000000
http://www.forbes.com/companies/pembina-pipeline/,Pembina Pipeline,http://www.forbes.com/companies/pembina-pipeline/,Canada,Integrated Oil & Gas,8600000000,4900000000
http://www.forbes.com/companies/smiths-group/,Smiths Group,http://www.forbes.com/companies/smiths-group/,United Kingdom of Great Britain and Northern Ireland,Industrial Conglomerates,5800000000,4800000000
http://www.forbes.com/companies/suzuken/,Suzuken,http://www.forbes.com/companies/suzuken/,Japan,Pharmaceuticals,10300000000,20000000000
http://www.forbes.com/companies/joyo-bank/,Joyo Bank,http://www.forbes.com/companies/joyo-bank/,Japan,Regional Banks,81900000000,1600000000
http://www.forbes.com/companies/rockwood-holdings/,Rockwood Holdings,http://www.forbes.com/companies/rockwood-holdings/,United States of America,Specialty Chemicals,5500000000,2400000000
http://www.forbes.com/companies/songbird-estates/,Songbird Estates plc,http://www.forbes.com/companies/songbird-estates/,United Kingdom of Great Britain and Northern Ireland,Diversified Real Estate Activities,12200000000,600000000
http://www.forbes.com/companies/mechel/,Mechel,http://www.forbes.com/companies/mechel/,Russian Federation,Steel,14600000000,11300000000
http://www.forbes.com/companies/permanent-tsb-group/,Permanent TSB Group,http://www.forbes.com/companies/permanent-tsb-group/,Ireland,Investment Banking & Brokerage,51800000000,1400000000
http://www.forbes.com/companies/industrias-penoles/,Industrias Peñoles,http://www.forbes.com/companies/industrias-penoles/,Mexico,Diversified Metals & Mining,7000000000,5200000000
http://www.forbes.com/companies/darden-restaurants/,Darden Restaurants,http://www.forbes.com/companies/darden-restaurants/,United States of America,Restaurants,7200000000,8700000000
http://www.forbes.com/companies/two-harbors-investment/,Two Harbors Investment,http://www.forbes.com/companies/two-harbors-investment/,United States of America,Diversified Real Estate Activities,17200000000,600000000
http://www.forbes.com/companies/embraer/,Embraer,http://www.forbes.com/companies/embraer/,Brazil,Aerospace & Defense,10100000000,6300000000
http://www.forbes.com/companies/world-fuel-services/,World Fuel Services,http://www.forbes.com/companies/world-fuel-services/,United States of America,Other Specialty Retail,4700000000,41500000000
http://www.forbes.com/companies/mizrahi-tefahot-bank/,Mizrahi Tefahot Bank,http://www.forbes.com/companies/mizrahi-tefahot-bank/,Israel,Regional Banks,51700000000,2100000000
http://www.forbes.com/companies/gudang-garam/,Gudang Garam,http://www.forbes.com/companies/gudang-garam/,India,Tobacco,4200000000,5300000000
http://www.forbes.com/companies/bcv-group/,BCV Group,http://www.forbes.com/companies/bcv-group/,Switzerland,Regional Banks,45500000000,1400000000
http://www.forbes.com/companies/banca-popolare-dellemilia/,Banca Popolare dell'Emilia,http://www.forbes.com/companies/banca-popolare-dellemilia/,Italy,Regional Banks,85100000000,4300000000
http://www.forbes.com/companies/dongfang-electric/,Dongfang Electric,http://www.forbes.com/companies/dongfang-electric/,China,Electrical Equipment,12900000000,6900000000
http://www.forbes.com/companies/sino-land/,Sino Land,http://www.forbes.com/companies/sino-land/,Hong Kong,Diversified Real Estate Activities,17400000000,700000000
http://www.forbes.com/companies/iss/,ISS,http://www.forbes.com/companies/iss/,Denmark,,9000000000,14000000000
http://www.forbes.com/companies/wistron/,Wistron,http://www.forbes.com/companies/wistron/,"Taiwan, Province of China[a]",Technology Hardware Storage & Peripherals,9700000000,22000000000
http://www.forbes.com/companies/novozymes/,Novozymes,http://www.forbes.com/companies/novozymes/,Denmark,Biotechnology,3000000000,2100000000
http://www.forbes.com/companies/capita/,Capita,http://www.forbes.com/companies/capita/,United Kingdom of Great Britain and Northern Ireland,Specialized Consumer Services,7600000000,6000000000
http://www.forbes.com/companies/hokuhoku-financial-group/,Hokuhoku Financial Group,http://www.forbes.com/companies/hokuhoku-financial-group/,Japan,Regional Banks,107100000000,1900000000
http://www.forbes.com/companies/chang-hwa-bank/,Chang Hwa Bank,http://www.forbes.com/companies/chang-hwa-bank/,"Taiwan, Province of China[a]",Regional Banks,56200000000,1100000000
http://www.forbes.com/companies/sinopec-engineering-group/,SINOPEC Engineering (Group),http://www.forbes.com/companies/sinopec-engineering-group/,China,,7800000000,7100000000
http://www.forbes.com/companies/altera/,Altera,http://www.forbes.com/companies/altera/,United States of America,Semiconductors,6000000000,1700000000
http://www.forbes.com/companies/iyo-bank/,Iyo Bank,http://www.forbes.com/companies/iyo-bank/,Japan,Regional Banks,58400000000,1200000000
http://www.forbes.com/companies/chipotle-mexican-grill/,Chipotle Mexican Grill,http://www.forbes.com/companies/chipotle-mexican-grill/,United States of America,Restaurants,2100000000,3200000000
http://www.forbes.com/companies/lig-insurance/,LIG Insurance,http://www.forbes.com/companies/lig-insurance/,Korea (Republic of),Property & Casualty Insurance,18800000000,8000000000
http://www.forbes.com/companies/linear-technology/,Linear Technology,http://www.forbes.com/companies/linear-technology/,United States of America,Semiconductors,2300000000,1300000000
http://www.forbes.com/companies/china-mengniu-dairy/,China Mengniu Dairy,http://www.forbes.com/companies/china-mengniu-dairy/,Hong Kong,Packaged Foods & Meats,4400000000,7100000000
http://www.forbes.com/companies/china-merchants-securities/,China Merchants Securities,http://www.forbes.com/companies/china-merchants-securities/,China,Investment Banking & Brokerage,13700000000,1400000000
http://www.forbes.com/companies/lundbergs/,Lundbergs,http://www.forbes.com/companies/lundbergs/,Sweden,Diversified Real Estate Activities,15000000000,3100000000
http://www.forbes.com/companies/ioi-group/,IOI Group,http://www.forbes.com/companies/ioi-group/,Malaysia,Packaged Foods & Meats,7800000000,3900000000
http://www.forbes.com/companies/gs-holdings/,GS Holdings,http://www.forbes.com/companies/gs-holdings/,Korea (Republic of),Integrated Oil & Gas,12000000000,8800000000
http://www.forbes.com/companies/smurfit-kappa-group/,Smurfit Kappa Group,http://www.forbes.com/companies/smurfit-kappa-group/,Ireland,Paper Products,11300000000,10600000000
http://www.forbes.com/companies/beam/,Beam,http://www.forbes.com/companies/beam/,United States of America,Beverages,8600000000,2500000000
http://www.forbes.com/companies/avis-budget-group/,Avis Budget Group,http://www.forbes.com/companies/avis-budget-group/,United States of America,,16300000000,7900000000
http://www.forbes.com/companies/hikvision/,Hikvision,http://www.forbes.com/companies/hikvision/,China,Electronic Equipment & Instruments,2000000000,1500000000
http://www.forbes.com/companies/enagas/,Enagas,http://www.forbes.com/companies/enagas/,Spain,Gas Utilities,9900000000,1700000000
http://www.forbes.com/companies/vestas-wind-systems/,Vestas Wind Systems,http://www.forbes.com/companies/vestas-wind-systems/,Denmark,Electrical Equipment,7800000000,8100000000
http://www.forbes.com/companies/mmi-holdings/,MMI Holdings,http://www.forbes.com/companies/mmi-holdings/,South Africa,Life & Health Insurance,36100000000,4300000000
http://www.forbes.com/companies/hammerson/,Hammerson plc,http://www.forbes.com/companies/hammerson/,United Kingdom of Great Britain and Northern Ireland,Diversified Real Estate Activities,11300000000,600000000
http://www.forbes.com/companies/metso/,Metso,http://www.forbes.com/companies/metso/,Finland,Industrial Machinery & Supplies & Components,5100000000,7900000000
http://www.forbes.com/companies/jarden/,Jarden,http://www.forbes.com/companies/jarden/,United States of America,Home Furnishings,10100000000,7400000000
http://www.forbes.com/companies/huatai-securities/,Huatai Securities,http://www.forbes.com/companies/huatai-securities/,China,Investment Banking & Brokerage,16500000000,1100000000
http://www.forbes.com/companies/kawasaki-kisen-kaisha/,Kawasaki Kisen Kaisha,http://www.forbes.com/companies/kawasaki-kisen-kaisha/,Japan,,12200000000,12800000000
http://www.forbes.com/companies/stmicroelectronics/,STMicroelectronics,http://www.forbes.com/companies/stmicroelectronics/,Switzerland,Semiconductors,9200000000,8100000000
http://www.forbes.com/companies/fortis-canada/,Fortis (Canada),http://www.forbes.com/companies/fortis-canada/,Canada,Electric Utilities,16900000000,3900000000
http://www.forbes.com/companies/harbinger-group/,Harbinger Group,http://www.forbes.com/companies/harbinger-group/,United States of America,Household Products,28800000000,5700000000
http://www.forbes.com/companies/j-front-retailing/,J Front Retailing,http://www.forbes.com/companies/j-front-retailing/,Japan,Broadline Retail,10000000000,12200000000
http://www.forbes.com/companies/porto-seguro/,Porto Seguro,http://www.forbes.com/companies/porto-seguro/,Brazil,Multi-line Insurance,8600000000,6200000000
http://www.forbes.com/companies/crescent-point-energy/,Crescent Point Energy,http://www.forbes.com/companies/crescent-point-energy/,Canada,Integrated Oil & Gas,12300000000,2800000000
http://www.forbes.com/companies/thai-oil/,Thai Oil,http://www.forbes.com/companies/thai-oil/,Thailand,Integrated Oil & Gas,6400000000,13500000000
http://www.forbes.com/companies/weir-group/,Weir Group,http://www.forbes.com/companies/weir-group/,United Kingdom of Great Britain and Northern Ireland,Industrial Machinery & Supplies & Components,5200000000,3800000000
http://www.forbes.com/companies/aberdeen-asset-management/,Aberdeen Asset Management,http://www.forbes.com/companies/aberdeen-asset-management/,United Kingdom of Great Britain and Northern Ireland,Investment Banking & Brokerage,7300000000,2100000000
http://www.forbes.com/companies/nvidia/,NVIDIA,http://www.forbes.com/companies/nvidia/,United States of America,Semiconductors,7300000000,4100000000
http://www.forbes.com/companies/tdk/,TDK,http://www.forbes.com/companies/tdk/,Japan,Electronic Equipment & Instruments,12500000000,9900000000
http://www.forbes.com/companies/k-plus-s/,K+S,http://www.forbes.com/companies/k-plus-s/,,Diversified Chemicals,8800000000,5100000000
http://www.forbes.com/companies/harris/,Harris,http://www.forbes.com/companies/harris/,United States of America,Communications Equipment,4900000000,5000000000
http://www.forbes.com/companies/oci/,OCI,http://www.forbes.com/companies/oci/,Netherlands,,11100000000,5500000000
http://www.forbes.com/companies/forest-laboratories/,Forest Laboratories,http://www.forbes.com/companies/forest-laboratories/,United States of America,Pharmaceuticals,9100000000,3400000000
http://www.forbes.com/companies/hyosung/,Hyosung,http://www.forbes.com/companies/hyosung/,Korea (Republic of),Diversified Metals & Mining,12900000000,11500000000
http://www.forbes.com/companies/dia/,DIA,http://www.forbes.com/companies/dia/,Spain,Food Retail,4600000000,13100000000
http://www.forbes.com/companies/nishi-nippon-city-bank/,Nishi-Nippon City Bank,http://www.forbes.com/companies/nishi-nippon-city-bank/,Japan,Regional Banks,77300000000,1800000000
http://www.forbes.com/companies/minmetals-development/,Minmetals Development,http://www.forbes.com/companies/minmetals-development/,China,Trading Companies & Distributors,8300000000,28600000000
http://www.forbes.com/companies/expeditors-international/,Expeditors International,http://www.forbes.com/companies/expeditors-international/,United States of America,Air Freight & Logistics,3000000000,6100000000
http://www.forbes.com/companies/hopson-development/,Hopson Development Holdings,http://www.forbes.com/companies/hopson-development/,Hong Kong,Diversified Real Estate Activities,17400000000,2000000000
http://www.forbes.com/companies/77-bank/,77 Bank,http://www.forbes.com/companies/77-bank/,Japan,Regional Banks,76600000000,1100000000
http://www.forbes.com/companies/eastman-kodak/,Eastman Kodak,http://www.forbes.com/companies/eastman-kodak/,United States of America,Consumer Electronics,3200000000,2300000000
http://www.forbes.com/companies/saudi-hollandi-bank/,Saudi Hollandi Bank,http://www.forbes.com/companies/saudi-hollandi-bank/,Saudi Arabia,Regional Banks,21500000000,800000000
http://www.forbes.com/companies/chugoku-bank/,Chugoku Bank,http://www.forbes.com/companies/chugoku-bank/,Japan,Regional Banks,66000000000,1200000000
http://www.forbes.com/companies/north-pacific-bank/,North Pacific Bank,http://www.forbes.com/companies/north-pacific-bank/,Japan,Regional Banks,74600000000,1900000000
http://www.forbes.com/companies/lanxess/,Lanxess,http://www.forbes.com/companies/lanxess/,,Diversified Chemicals,9400000000,11000000000
http://www.forbes.com/companies/ohl-group/,OHL Group,http://www.forbes.com/companies/ohl-group/,Spain,Construction & Engineering,18800000000,4900000000
http://www.forbes.com/companies/aspen-pharmacare-holdings/,Aspen Pharmacare Holdings,http://www.forbes.com/companies/aspen-pharmacare-holdings/,South Africa,Pharmaceuticals,7700000000,2300000000
http://www.forbes.com/companies/alexion-pharmaceuticals/,Alexion Pharmaceuticals,http://www.forbes.com/companies/alexion-pharmaceuticals/,United States of America,Biotechnology,3300000000,1500000000
http://www.forbes.com/companies/subsea-7/,Subsea 7,http://www.forbes.com/companies/subsea-7/,United Kingdom of Great Britain and Northern Ireland,Oil & Gas Equipment & Services,10400000000,6300000000
http://www.forbes.com/companies/airports-of-thailand/,Airports of Thailand,http://www.forbes.com/companies/airports-of-thailand/,Thailand,,4700000000,1200000000
http://www.forbes.com/companies/bank-of-kyoto/,Bank of Kyoto,http://www.forbes.com/companies/bank-of-kyoto/,Japan,Regional Banks,73600000000,1100000000
http://www.forbes.com/companies/burberry-group/,Burberry Group,http://www.forbes.com/companies/burberry-group/,United Kingdom of Great Britain and Northern Ireland,Apparel Accessories & Luxury Goods,2800000000,3400000000
http://www.forbes.com/companies/ezdan-holding-group/,Ezdan Holding Group,http://www.forbes.com/companies/ezdan-holding-group/,Qatar,Diversified Real Estate Activities,11300000000,300000000
http://www.forbes.com/companies/cattolica-assicurazioni/,Cattolica Assicurazioni,http://www.forbes.com/companies/cattolica-assicurazioni/,Italy,Multi-line Insurance,24500000000,6000000000
http://www.forbes.com/companies/tech-data/,Tech Data,http://www.forbes.com/companies/tech-data/,United States of America,Electronic Equipment & Instruments,6700000000,26300000000
http://www.forbes.com/companies/tractor-supply/,Tractor Supply,http://www.forbes.com/companies/tractor-supply/,United States of America,Other Specialty Retail,1900000000,5200000000
http://www.forbes.com/companies/hiroshima-bank/,Hiroshima Bank,http://www.forbes.com/companies/hiroshima-bank/,Japan,Regional Banks,69400000000,1300000000
http://www.forbes.com/companies/semen-indonesia/,Semen Indonesia,http://www.forbes.com/companies/semen-indonesia/,India,Construction Materials,2500000000,2300000000
http://www.forbes.com/companies/tobu-railway/,Tobu Railway,http://www.forbes.com/companies/tobu-railway/,Japan,Rail Transportation,14100000000,6000000000
http://www.forbes.com/companies/crown-holdings/,Crown Holdings,http://www.forbes.com/companies/crown-holdings/,United States of America,Containers & Packaging,8000000000,8700000000
http://www.forbes.com/companies/banca-popolare-di-milano/,Banca Popolare di Milano,http://www.forbes.com/companies/banca-popolare-di-milano/,Italy,Regional Banks,68000000000,2900000000
http://www.forbes.com/companies/gunma-bank/,Gunma Bank,http://www.forbes.com/companies/gunma-bank/,Japan,Regional Banks,67800000000,1300000000
http://www.forbes.com/companies/franshion-properties-china/,Franshion Properties (China),http://www.forbes.com/companies/franshion-properties-china/,Hong Kong,Consumer Finance,15600000000,2700000000
http://www.forbes.com/companies/cliffs-natural-resources/,Cliffs Natural Resources,http://www.forbes.com/companies/cliffs-natural-resources/,United States of America,Steel,13100000000,5600000000
http://www.forbes.com/companies/china-communications-services/,China Communications Services,http://www.forbes.com/companies/china-communications-services/,China,Integrated Telecommunication Services,8000000000,11100000000
http://www.forbes.com/companies/alaska-air-group/,Alaska Air Group,http://www.forbes.com/companies/alaska-air-group/,United States of America,Passenger Airlines,5800000000,5200000000
http://www.forbes.com/companies/bank-muscat/,Bank Muscat,http://www.forbes.com/companies/bank-muscat/,,Regional Banks,22000000000,1100000000
http://www.forbes.com/companies/jb-hunt-transport/,JB Hunt Transport,http://www.forbes.com/companies/jb-hunt-transport/,United States of America,Cargo Ground Transportation,2800000000,5600000000
http://www.forbes.com/companies/nabors-industries/,Nabors Industries,http://www.forbes.com/companies/nabors-industries/,Bermuda,Oil & Gas Equipment & Services,12200000000,6200000000
http://www.forbes.com/companies/snc-lavalin-group/,SNC-Lavalin Group,http://www.forbes.com/companies/snc-lavalin-group/,Canada,Construction & Engineering,11100000000,7700000000
http://www.forbes.com/companies/federal-grid-of-ues/,Federal Grid of UES,http://www.forbes.com/companies/federal-grid-of-ues/,Russian Federation,Electric Utilities,38300000000,4800000000
http://www.forbes.com/companies/sk-networks/,SK Networks,http://www.forbes.com/companies/sk-networks/,Korea (Republic of),Trading Companies & Distributors,8400000000,23700000000
http://www.forbes.com/companies/ncr/,NCR,http://www.forbes.com/companies/ncr/,United States of America,Technology Hardware Storage & Peripherals,8100000000,6100000000
http://www.forbes.com/companies/bank-audi/,Bank Audi,http://www.forbes.com/companies/bank-audi/,,Regional Banks,36200000000,2300000000
http://www.forbes.com/companies/central-bank-of-india/,Central Bank of India,http://www.forbes.com/companies/central-bank-of-india/,India,Regional Banks,49500000000,4300000000
